word,frequency
submiss,1
senior,1
countri,1
time,1
without,1
allow,1
novemb,3
nbr,2
incept,1
30,2
incom,6
relat,1
return,5
peopl,1
one,1
fine,1
date,1
provid,1
popular,1
across,1
individu,1
week,1
free,1
submit,4
day,1
hassl,2
stop,1
visit,1
long,1
begin,1
timefram,1
sinc,1
within,1
aim,1
tax,10
servic,1
name,1
gain,1
avoid,1
offic,1
accord,1
interest,1
quickest,1
said,1
taxpay,2
request,1
sourc,1
offici,1
impos,1
possibl,1
give,1
environ,1
fair,2
14,1
last,1
